tweet_id,sentiment,tweet_text
1.216268365456728e+18,negative,"መንግስት ስለ ዲሞክራሲ ሲቀደድልህ አትስማው። የሚያደርገውን ነገር በደንብ ተከታተል። ያኔ ዓላማው ይገለጥልሃል።

የሃሳብ ነፃነትን የሚከለክል መንግስት ስለ ብልፅግና ቢያወራህ እንኳን… https://t.co/Dxz4uGwVR3"
1.2131387506975416e+18,neutral,"ፈጣሪ  በ ሬጌ  ሙዚቃ  ሆን ብሎ  
የቀጣን  እኮ   እዮብ መኮንንን ወደራሱ  የወሰደብን  ቀን  ነው"
1.201367895512666e+18,positive,@AbiyAhmedAli እጅግ በጣም የሚስደስት ነው በእውነት ቡዙዎች መነፅራቸውን ብያስተካክሉ መልካም ነው
1.2160557708418294e+18,negative,"""ካቀድነው በላይ ታጋች ያሥፈታን ቢሆንም ከእቅዳችን ጋ ይሠናሠል ዘንድ አንዳንዶቹን መልሠን ለአጋቾቹ ሠጥተናል!"" ወይዘሮ ንጉሡ ጥላሁን!
••• !
:D :D :D !"
1.215947667509072e+18,negative,@EliasMeseret ጉዳዩ አገር ሰላም ብሎ የተቀመጠን ህዝብ ለበቀል እና የርስበርስ ጦርነት የሚቀሰቅስ ነው።
1.213741909988053e+18,negative,@getachew_GKiros @DrMehari @AbiyAhmedAli ያየሰው ሺመልስ ላይ የደረሰው ነገር ያሳዝናል። በቃል ኣላምረውም ላይም በኮ/ን ሃላፊው ንጉሱ ጥላሁ በኩል የግድያ ማስ… https://t.co/BFr3VB52A1
1.2023297305377055e+18,negative,@DBLaeke @maraki_abebaw መጋኛ ይምታው!
1.2122012432145367e+18,positive,"@fitse_t እኛ እንኳ እያየን ብዙ ነገሮች ተቀይረዋል...
መልካም አዲስ አመት ፍፄ!"
1.212164113943683e+18,negative,@ashenafid @sitinanu ጉዳዩ ስለ ሙስና ነው:: እያንዳንዱ ሰው ሙስና ይጠይቃል ማለት አይደለም:: ባንተ ስላልደረሰ የለም አይባልም::
1.2123575951026217e+18,neutral,እንደዚህ ሰው ትራምፕን ጥብጥቢ የተጫወተበት የለም https://t.co/ioCPXDhW0v
1.2011092563024732e+18,neutral,@AbiyAhmedAli የወላይታ ሊቃውንት እና አክቲቪስት ነን ባዮች ከህወሓት ጋር የሚያደርጉትን ግኑኝነት ባልደግፈውም አልቃወምም። ምክኒያቱም ዋስትና ፍለጋ ሰው ሴጣን ጋር ሌሄድ ይችላልና።
1.2012489648692675e+18,negative,''ብልፅግና ፓርቲ አዲስ ፓርቲ እንጂ የኢሕአዴግ ውህድ አይደለም'' ኦቦ በቀለ ገርባ ለ ኦ ኤም ኤን የሰጡት አስተያየት https://t.co/59ZyLVi5jJ
1.212297795438297e+18,neutral,"@finfinne6 @yon3TR ቤሄሩን ስደግፍ ሌላዉን ጥሎ አይደለም 
ሁሉን ባንድ ማየት ከቻለ ብቻ ነዉ"
1.2009389435098808e+18,neutral,"“ጉራጌን ስትፍቀው ብትውል ጠንካራና ታታሪ ኢትዮጵያዊ ነው የሚወጣው” 
💚💛❤️ #Ethiopiatikdem https://t.co/FqUbSG10w4"
1.201134048934019e+18,negative,@Gfasil በ3ኛ አካል ይጣራል የንተ መደሰት እንድንጠራጠር አርጎናል
1.2124969698741903e+18,neutral,@ObangMetho ነጻ ለመሆን መጀመርያ የነጻነት ትርጉምን መረዳት ወሳኝ ነው
1.2015202200216248e+18,negative,"«ባሐሩን የምታደፈርስ መስሏት አሞራ አለማወቋ እና ለውንብዳናዋ ትልቅ ባህር ላይ ትሸናለች እንጂ የሷ ሽንት ትልቁን ባህር የማደፍረስ አቅም የለውም» 
አቦ ለማ መገርሳ 
በሰላም አሜሪካ ገብተዋል!"
1.2125321082263675e+18,neutral,ብዙ ግዜ ቢለመኑም እምቢ ከወረድኩም እግዜር ተገልጦ ውረድ ሲለኝ ነው አሉ። አንድ ቀን ቆጣቸው ተደርምሶ አባ ይጎዱና በቃሬዛ ወደ ህክምና እየተወሰዱ ሳለ ብዙ ሲወተውቷቸው የነበሩ አባ… https://t.co/HsUrqzDBvu
1.214688255242883e+18,neutral,ቆይ ወንዶች ለበዓል ምንድነው የሚለብሱት? አቦ አስቀናችሁኝ... እኔም ሀበሻ ቀሚስ ልግዛ እንዴ?
1.2174758422525379e+18,positive,"@eskinder_nega በትክክል ለአዲስአበቤዎች የቆመ ፖርቲ 
ባልደራስ ለእውነተኛ ዲሞክራሲ ✊🏾✊🏾
ድል ለዲሞክራሲ ✊🏾✊🏾✊🏾✊🏾💚💛❤️ 
ድል  ለኢትዮጵያ ✊🏾✊🏾✊🏾✊🏾💚💛❤️ https://t.co/pmTouGNc0K"
1.2127129336476262e+18,neutral,በኤርትራ ጉዳይ በጠበጣችሁኝ ብሎ እንደቀልድ ለ3 ወር ዩኒቨርስቲ የዘጋ መንግስት / አልጋወራሹ  ተማሪ አንድ አንድ እያለ እስኪጫረስ ነው'ንዴ የሚጠብቀው? ትምህርቱ ከደበራቸው እነሱም ይረፉ እስቲ
1.214982104095834e+18,neutral,"""ህዝቡን ዲሞክራሲ እናለማምደው "" ከማለት ቅድሚያ መለማመድ አለባቸው፡፡ይህ ህዝብ ነው እነሱንም ነጻ ያወጣቸው""
፡
Jawar Mohammed via... LTV"
1.212162392848765e+18,negative,"ቱ በሉ የመራራ ፓርቲ በከበቡሽ ካልተዋጠ! 
የመራራ ፓርቲ እንደ ""ልጥ"" መዋጡ ነው።
ያኔ ኧረ ጀዌ (ከበቡሽ) ፓርቲዬን ዋጠው ቢለን መስሚያዬ ... 
ወይኔ መራራ ስሜ መራራ"
1.212233235322884e+18,neutral,@Haileyabekele ምንድን ነው ግልፅ ያልሆነው? የብሄር መብትን በሩሲያ አብዬት ያነሳው ስታሊን ሁሉ ተነስቷል:: የመብት ጉዳይ ሳይሆን በወቅቱ ለአብዮቱ ድጋፍ የማግፕት ነበር::… https://t.co/rOkizscEap
1.2149422848081797e+18,positive,@dahabesha እኮ እኔው... ኧረ ምን ቆርጦኝ ...ግን ለመቀየም በቂ ምክንያት አለኝ ብለህ ታምናለህ?
1.21220310377429e+18,positive,ትግራይና ህወሓት ለያይቶ ማየቱ ይሻላል፡ ደሞ ይሄንን ጉዳይ ክልሉን ለማጥቃት ነው። መስማማት እንዳለ ሆኖ አለመስማማት should be acceptable. ሌላው ቀጣዩ ምርጫ ሚፈታው ጉ… https://t.co/g5vdY2EcCF
1.2160193950735114e+18,neutral,@heyab_ ይቅርታ መቀሌ ያለክ መስሎኝ ነው😊
1.214162995292627e+18,negative,@awushwish አንተን እስከ ቤተሰቦችሁ ወደቃሌቲ ማረሚያ ቤት ያስገባህ👎👎👎👎
1.214189045384958e+18,negative,@thee_D0LL በጎች በሚዘረፉበት አገር? አንፎጋገር
1.2137267126615122e+18,neutral,"መረጃ ለመንጋው
የመጀመሪያውን የሻሪያ ፍርድ ቤት በአዋጅ ያቋቋሙት ቀዳማዊ ኃይለ ሥላሴ ናቸው"" መረጃውን ጉልጉሎ ያወጣል አቻም ነው."
1.2138921603927613e+18,neutral,@woldeyes_t @Abraha_Desta1 ከምርጫ በፊት ልክ ነው የማይታሰብ ነው።እንበልና የነጃዎር ፖርቲ መንግስት ለመመስረት ወንበሮች ካጠሩት እንደአሁኑ ተንከትክቶ ከሳቀ እናየለን።
1.213926197995942e+18,negative,አይ ሳሙኤል በቃ የምትበላውን መፖሰት አስተማርክብን ጠርገው የሚበሉት መጡ https://t.co/IIvyHTzxB6
1.214756582053036e+18,negative,"ይህ ሁሉ ለማያውቁ ሰወች እስልምና ይመስላቸዋል በጭራሽ የለውም።
ይህ ሰይጣናዊ ዛር አለያም እንደ አዩ ጭፋ አታላይ ነው። https://t.co/YafIQMInr8"
1.2141637664489718e+18,positive,ሰላምና ፍትህ እንኳን ለሀገር ልማት ለግለሰብም ወሳኝ ነው።መንግሥት ለዲሞክራስ መሠረት የሆኑትንና ዲሞክራሲን ወልደውና ደግፉው በሕይወታቸው ያመጡትን የያዙትን ያቀኑትን የትግራ፣የኦሮሞ… https://t.co/UIx9iv5Arp
1.2129861146733814e+18,neutral,BBC News አማርኛ - በጠገዴ ከታዳጊዎቹ ግድያ ጋር በተያያዘ የተጠረጠሩ ተይዘዋል፤ ክትትሉ ቀጥሏል- የወረዳው ፖሊስ https://t.co/9moArqzpQo
1.2129944973842104e+18,neutral,"ኮምቦልቻ

የሞጣ ሙስሊሞችን ጉዳይ አስመልክቶ በኮምቦልቻ ታላቅ ሰላማዊ ሰልፍ እየተካሔደ ይገኛል። https://t.co/Fwyl8WxfUp"
1.2127495348263035e+18,neutral,ዛሬ አርማጭሆ ህፃን የታገተባቸው ቤተሰቦች እንደነገሩኝ ከሆነ ከለሊት ጀምረው ለመንግስት ስልክ ቢደውሉም እስካሁን አንድም የመንግስት የፀጥታ አካል አልደረሰላቸውም።
1.2137457222496788e+18,negative,ያልተረጋጋች ሀገር ምርጫ አያስፈልጋትም
1.2141777722072474e+18,neutral,ይሄ የምታዩት ተራራና ሸለቆ በሙሉ እርሻቸው ነው፡፡ እህል ተሰብስቦ ጎተራ በገባበትና መሬቱ ረፍት ላይ በነበረበት ወቅት ነበር የሄድኩት…የአካባቢው ሰው በመንገድ ሲያልፍ ነዋሪውን ሰላ… https://t.co/uTdMZgEiH9
1.2140309327657452e+18,positive,አሜን፣ በረከታቸው ይድረሰን። https://t.co/68FWYu0Uf3
1.2131262509460275e+18,neutral,ኑ እኛ ሰፈር እና እቺን አስገራሚ መኪና ወ ቤት ላሳያችሁ https://t.co/Zg0OBjcizN
1.2131725669462712e+18,neutral,@GTWTW_Now @YaredALegesse ይሁን ከተባለማ የብሄር ፌደራሊዝምን ማጥፋት ነው። ያሬድ ያለው ነገር አሁን ያለውን ህገ መንግስት በማክበር ረገድ የአማራን ክልል የሚያክል የ… https://t.co/lGKNaH106P
1.2141731630320763e+18,neutral,@eskinder_nega እንኳን አደረሰህ ከነመላው ቤተሰብህ እሴኬው ውድ የኢትዬጲያ ልጅ!!
1.2012479650898452e+18,negative,"@kibru_yisfa አሁን ያሉትም ያው ናቸው ባክህ! ምን ተቀየረ፥ መሪው ያለውን አሜን እያለ የሚቀጥል ካድሬ ነው። መሪው ደግሞ ""ከእኔ በላይ አዋቂ"" የሚል ቱልቱላ ነው :)"
1.2015248463431844e+18,neutral,"@fairytale0716 @addisact ""ወይኔ ቁርጭምጭሚቱ ሲያምር በጌታ"" የምትል ልብ አድርቅ ትጥፋ?!"
1.2010930464625582e+18,neutral,"""በምን ይገለፃል የትውልዴ አበሳ 
ከመንበርከክ ብዛት መራመድ የረሳ 
ያልፋል ተለጉሞ 
ያልፋል ተከርችሞ 
የጉልበቱን ኮቴ ምድር ላይ አትሞ""
                              
~  በ.ሥ"
1.2123632678652846e+18,negative,"@nafkotaschenaki ባክሽ ፒፕሉ ሲያሽቋልጥ ነው ባለፈውሳምንት ፍትህ ለቀይ ቀለም እሲኪያስብል ቀይ ለብሶ ህዝቤ ሶሻል ሚዲያውን አጨናነቀው 
ደሞ አሁን ይሄ
ምነው ሸዋ"
1.2009559879785308e+18,negative,ፍትህ በሌለበት ሀገር ደሞክራሲ አለ ማለት ህዝብን መዋሸት ነው፤ ኢትዮጵያ ውስጥ ከቀበሌ ሊቀመንበር እስከ ምንስቴር ያለው አመራር ቅናተኛና ቅመኛ ነው፤ ፍትህ ለስዳማ ምሁራን 5 ወር ሙሉ ያለጥፋታቸው ለታሰሩት !!!!!
1.201112383877501e+18,negative,"ደደቡ እና አረፋው የኢትዮጵያው ጠ/ሚ አብዪ ከኤርትራው ኣያቶላህ ኢሰያስ የወሰደው ምክር consulation እየተጋለጠ ነው 
ጀዝባና አረፋ አብዪ የአለም ማ/ሰብን ያታለለ መስሎታል🤣😂 https://t.co/QtZXeiDOWd"
1.2122901154034278e+18,neutral,"ኤክሳይስዝ ታክስኤክሳይዝስታክስ ፡ ምን
ማለት ፡ ነው?አማርኛውን በወጉ ለማይናገር
ሕዝብ??? https://t.co/J7b0byiOt7"
1.214170386453205e+18,negative,@Tseday 😂😂😂😂  እንደዚ ዓይነት ተረት ተረት እስከ ኣሁን ኣለ እንዴ በኢትዮጵያ! ያሳፍራል በጣም::
1.2014532463316541e+18,positive,ሰላም ይብዛልን፡፡
1.2141591136446505e+18,neutral,ለቤት ተቆራጭ ብዙ ታማኝነት ነው ሉላችይ ርገናመ ስንያቢ ደህ ምኙገላአ ትነይባቀተ ፍገደመበ ታጦስ ንተንአየ ልቭፓ ርተክዶ
1.201156768530944e+18,positive,የብዙ ነገሮችን ሀቅ እንጠብቅ እናውቅ ይሆናል=== ነገር ግን በጣም የቸገረን የአላህን ሀቅ አለመጠበቃችንና አለማወቃችን ነው!!
1.213014539035435e+18,positive,@mehpersie ኢትዮጵያዬ ያበራችበት ቀን! ደጋጓቹ ጸጋ ዘአብ እና እግዚኃርያ  የወንጌል ገበሬ ፣ ጻድቅ ፣ንጹሕ ፣የጠራ ፣የተፈተነ ተጋድሎው ያማረ ፍሬ ለዓለም ያበረከቱበት ልዩ ቀን።
1.2127105869219594e+18,neutral,"RT @AsemahagnAseres: የመኪና አደጋን ለመከላከል አዲስ እይታና አቀራረብ ያስፈልገናል! 

የመኪና አደጋ ዜጎቻችንን እየበላ ነው። ዛሬ በደህና ከቤታችን ወጠን በጤና ስለመመለሳችን አብዝተን የምንጨነቅበት ወቅት…"
1.2173341592884716e+18,positive,"RT @drdanyy: …ወንድሞች ሆይ
እውነተኛ የሆነውን ነገር ሁሉ
ጭምትነት ያለበትን ነገር ሁሉ

ጽድቅ የሆነውን ነገር ሁሉ
ንጹሕ የሆነውን ነገር ሁሉ

ፍቅር ያለበትን ነገር ሁሉ
መልካም ወሬ ያለበትን ነገር ሁሉ

በጎነ…"
1.2127635627640668e+18,neutral,ትዊተር ላይክና ሪትዊትን ወደ ገንዘብ በመቀየር የካምፔይናችን ተሳታፊ እንዲሆን ካልጠየቅን በስተቀር ሁኔታው አባሆይ ጋሪያን የመግፋት ያህል እየከበደ ነው :-)
1.212982120316121e+18,positive,የሰው ልጅ የመስከንን ጥቅም ከቡና መማር አለበት። 😊
1.2079334049578148e+18,neutral,"@PMEthiopia ሀገራችን ለዚህ መብቃቶ 
በጣም ያሰደሰታል 
እግዚአብሔር ይመሰገን  አሜን"
1.2129934540469576e+18,negative,RT @miniliksalsawi: ምክትል ከንቲባ ታከለ ዑማ በቢሮዎችና ማዘጋጃ ቤት ስር የሆኑ ተቋማትን ተጠሪነት ወደ ራሳቸው እያዞሩ ነው። የአለም ባንክና የከተማ ልማትና ቤቶች ሚኒስቴር ድርጊቱን ተቃውመዋል። Wazema…
1.2127919887451136e+18,neutral,@kefira_dechatu @MadyYonas ቢኒ በድፍኑ አደረግሽቅው እኮ የተናገረው ምንድነው?
1.2138210987704689e+18,negative,በሊቢያ በጦር ማሰልጠኛ  ተቋም ላይ በደረሰ ጥቃት 30 ሰዎች ተገደሉ፡፡ https://t.co/3VZJjkV8K8
1.2140364391864484e+18,negative,@TsedaleLemma ድርጅቱ ከተቋቋመው አላማ ውጪ እየተንቀሳቀሰ ነው የሚል ዜና እንዳንሰማ😭 እንዴት እኝህ የምያክል ጉመት ፖለቲከኛና የኢትዮጵያዊያን ህዝብ ተወዳጅ ከነፍሰበላው ጃ-… https://t.co/4qtL1iLsbc
1.212337718233092e+18,neutral,እኔ የሚገርመኝ ኣቢ ንጹህ ሰብኣዊና ደሞክራስያዊ ሰው እንደሆነ ነው የሚናገረው።ታድያ ለኢሳይያስ ምኑን ወዶለት ነው ይህን ያክል ፍቅርን ኣክብሮት የሚያሳየው።ኢሳይያስኮ ደሞክራሲ የማይፈልግ ኣምባገነን ጨቋኝ መሪ ነው።
1.20104679227784e+18,neutral,"የአማራ መገናኛ ብዙሃን ዛሬ ''አክሱም ማለት አገውኛ ነው ፣ ትርጉሙም 'ውሃ ሹም' ማለት ነው'' አለ አሉ። 
~ Stalin Gebreselassie

""አማራ መገናኛ ብዙሃን"" ማለት ጉ… https://t.co/GBeKcH4ghp"
1.2141529549215212e+18,neutral,ለመጀመሪያ ግዜ አርብ የሚመስል ሰኞ ዛሬ አየሁ!!😊
1.2141817852711977e+18,positive,@eskinder_nega ትለያለህ እኮ እግዚአብሔር አንተን የኢትዮጵያ ጠቅላይ ሚኒስትር ያርግልኝ  🙏
1.2011706535394386e+18,neutral,የመጀመሪያ ትግል ሲጠንቀቅ በሰላም ወደ ቤቱ የገባ “ቄሮ” አለ የሚባለው በምክንያት ነው። ዛሬ በምትነግሰው አክሱም ጺዮን ማሪያም ክብረ-በአል ላይ እየጨፈረ ታቦት ያስገባ ደጉና ሃገሩ… https://t.co/R3DuFrYrwG
1.2013777372918129e+18,neutral,"ኤችአይቪ በኢትዮጵያ ከሦስት ክልሎች ውጪ በወረርሽኝ ደረጃ ነው ያለው ።
BBC Amharic"
1.2130113401991537e+18,neutral,"የገዛ ሃገሩን እንደ ጠላት የሚያጠቃን መደዴ እንደ ጀግና ሲያንቆለጳጵስ እየዋለ ፤ ""የ country X ሉዓላዊነት እንዴት ይነካል!"" ብሎ ሊመፃደቅ ይዳዳዋል። ስለሃገርህ ሉዓላዊነት እ… https://t.co/eLCBPMphiG"
1.214230487482458e+18,positive,በውጭ ያሉ የሀበሻ ልጆች
1.222951121624404e+18,positive,@cdessalegn ዘገዩ ጋሼ ሃሃሃ ማድረጉ ይቅርና ባለማቃጠል ከተባበራችሁን በቂያችን ነው በነገራችን ላይ በጣም እናመሰግናለን ሙስሊሙን 1 እና ጠንካሮች ስላደረጋችሁን
1.2012998043300905e+18,positive,@DrGetahun ከዩንቨርስቲዎቻችን ጋር የጀመርናቸው ዎርክሾፖችና ዌብናሮችን ተባብረን ብናጠናክራቸው ተጨባጭ ውጤት በእምርታ እንቀዳጃለን፡፡
1.212305209365545e+18,neutral,"@afiihan @abrahamabr2 @KasayeRH የእምዬ ነኝ !
እንኳን ጣይቱዬን
 የምድሪቷን አፈር የማላስነካ
 የአሉላ መንፈስ የሰረጸኝ 
ዘራፍ የምል ለሀገሬ ልጅ 
የገብርዬ ነኝ… https://t.co/QlEJZhFJRf"
1.2123981593407447e+18,negative,@Ethiopialiveupd እንደሱማ ከሆነ እናንተም ቦታ ላይኖራችሁ ነው
